data,venda,estoque,preco,year,month,day,weekday,venda_7day_avg,category,store,region
2015-08-27,65,1285,1.18,2015,8,27,Thursday,37.0,Beverages,Store A,North
2015-08-28,145,1140,1.17,2015,8,28,Friday,57.142857142857146,Personal Care,Store B,North
2015-08-29,78,1062,1.17,2015,8,29,Saturday,68.14285714285714,Beverages,Store B,East
2015-08-30,6,1055,1.18,2015,8,30,Sunday,58.285714285714285,Beverages,Store C,North
2015-08-31,0,1151,1.19,2015,8,31,Monday,53.714285714285715,Personal Care,Store B,East
2015-09-01,126,1217,1.18,2015,9,1,Tuesday,60.857142857142854,Beverages,Store C,East
2015-09-02,240,1073,1.17,2015,9,2,Wednesday,94.28571428571429,Personal Care,Store A,East
2015-09-03,67,1006,1.6800000000000002,2015,9,3,Thursday,94.57142857142857,Beverages,Store C,South
2015-09-04,140,863,1.6800000000000002,2015,9,4,Friday,93.85714285714286,Beverages,Store A,North
2015-09-05,208,655,1.6800000000000002,2015,9,5,Saturday,112.42857142857143,Snacks,Store C,North
2015-09-06,76,579,1.6800000000000002,2015,9,6,Sunday,122.42857142857143,Snacks,Store B,East
2015-09-07,240,339,1.6800000000000002,2015,9,7,Monday,156.71428571428572,Personal Care,Store C,East
2015-09-08,52,575,1.01,2015,9,8,Tuesday,146.14285714285714,Snacks,Store C,North
2015-09-09,111,464,0.9400000000000001,2015,9,9,Wednesday,127.71428571428571,Personal Care,Store A,East
2015-09-10,176,288,0.97,2015,9,10,Thursday,143.28571428571428,Snacks,Store B,North
2015-09-11,84,300,1.01,2015,9,11,Friday,135.28571428571428,Beverages,Store C,South
2015-09-12,171,129,1.0,2015,9,12,Saturday,130.0,Personal Care,Store B,East
2015-09-13,102,27,0.99,2015,9,13,Sunday,133.71428571428572,Personal Care,Store C,North
2015-09-14,69,0,0.97,2015,9,14,Monday,109.28571428571429,Beverages,Store C,East
2015-09-15,77,0,0.93,2015,9,15,Tuesday,112.85714285714286,Personal Care,Store B,North
2015-09-16,174,0,0.97,2015,9,16,Wednesday,121.85714285714286,Personal Care,Store C,North
2015-09-17,69,0,1.6800000000000002,2015,9,17,Thursday,106.57142857142857,Snacks,Store B,East
2015-09-18,52,930,1.6800000000000002,2015,9,18,Friday,102.0,Personal Care,Store C,South
2015-09-19,42,1080,1.6800000000000002,2015,9,19,Saturday,83.57142857142857,Beverages,Store A,North
2015-09-20,1,1079,1.69,2015,9,20,Sunday,69.14285714285714,Snacks,Store B,North
2015-09-21,62,1016,1.6800000000000002,2015,9,21,Monday,68.14285714285714,Snacks,Store C,North
2015-09-22,88,928,1.6800000000000002,2015,9,22,Tuesday,69.71428571428571,Beverages,Store C,South
2015-09-23,60,1348,1.6800000000000002,2015,9,23,Wednesday,53.42857142857143,Beverages,Store A,South
2015-09-24,2,1442,1.6600000000000001,2015,9,24,Thursday,43.857142857142854,Snacks,Store B,East
2015-09-25,3,1631,1.69,2015,9,25,Friday,36.857142857142854,Personal Care,Store C,South
2015-09-26,9,1622,1.76,2015,9,26,Saturday,32.142857142857146,Snacks,Store A,East
2015-09-27,142,1480,1.78,2015,9,27,Sunday,52.285714285714285,Beverages,Store C,East
2015-09-28,90,1580,1.78,2015,9,28,Monday,56.285714285714285,Snacks,Store B,South
2015-09-29,20,1560,1.78,2015,9,29,Tuesday,46.57142857142857,Beverages,Store C,East
2015-09-30,37,1523,1.78,2015,9,30,Wednesday,43.285714285714285,Snacks,Store C,South
2015-10-01,86,1437,1.78,2015,10,1,Thursday,55.285714285714285,Personal Care,Store C,East
2015-10-02,166,1367,1.78,2015,10,2,Friday,78.57142857142857,Snacks,Store C,South
2015-10-03,391,976,1.48,2015,10,3,Saturday,133.14285714285714,Snacks,Store A,South
2015-10-04,56,919,1.47,2015,10,4,Sunday,120.85714285714286,Beverages,Store A,East
2015-10-05,64,951,1.47,2015,10,5,Monday,117.14285714285714,Beverages,Store B,North
2015-10-06,35,916,1.48,2015,10,6,Tuesday,119.28571428571429,Beverages,Store A,East
2015-10-07,40,875,1.47,2015,10,7,Wednesday,119.71428571428571,Snacks,Store A,South
2015-10-08,21,1526,1.48,2015,10,8,Thursday,110.42857142857143,Personal Care,Store B,North
2015-10-09,42,1484,1.48,2015,10,9,Friday,92.71428571428571,Beverages,Store A,East
2015-10-10,95,1389,1.48,2015,10,10,Saturday,50.42857142857143,Beverages,Store A,East
2015-10-11,85,1304,1.48,2015,10,11,Sunday,54.57142857142857,Snacks,Store B,East
2015-10-12,140,1356,1.47,2015,10,12,Monday,65.42857142857143,Beverages,Store B,North
2015-10-13,80,1276,1.48,2015,10,13,Tuesday,71.85714285714286,Personal Care,Store B,South
2015-10-14,91,1185,1.48,2015,10,14,Wednesday,79.14285714285714,Personal Care,Store C,East
2015-10-15,65,1120,1.48,2015,10,15,Thursday,85.42857142857143,Beverages,Store C,East
2015-10-16,166,1146,1.48,2015,10,16,Friday,103.14285714285714,Beverages,Store B,East
2015-10-17,137,1297,1.48,2015,10,17,Saturday,109.14285714285714,Snacks,Store B,East
2015-10-18,174,1123,1.48,2015,10,18,Sunday,121.85714285714286,Personal Care,Store B,East
2015-10-19,120,1291,1.48,2015,10,19,Monday,119.0,Personal Care,Store C,South
2015-10-20,93,1198,1.78,2015,10,20,Tuesday,120.85714285714286,Beverages,Store C,South
2015-10-21,100,1096,1.78,2015,10,21,Wednesday,122.14285714285714,Snacks,Store A,East
2015-10-22,137,1055,1.27,2015,10,22,Thursday,132.42857142857142,Personal Care,Store A,North
2015-10-23,241,1006,1.27,2015,10,23,Friday,143.14285714285714,Personal Care,Store B,South
2015-10-24,113,893,1.27,2015,10,24,Saturday,139.71428571428572,Snacks,Store C,North
2015-10-25,257,636,1.28,2015,10,25,Sunday,151.57142857142858,Snacks,Store C,South
2015-10-26,166,474,1.28,2015,10,26,Monday,158.14285714285714,Personal Care,Store C,East
2015-10-27,162,312,1.28,2015,10,27,Tuesday,168.0,Personal Care,Store B,South
2015-10-28,247,1121,1.28,2015,10,28,Wednesday,189.0,Snacks,Store A,East
2015-10-29,70,1435,1.78,2015,10,29,Thursday,179.42857142857142,Personal Care,Store B,South
2015-10-30,139,1296,1.35,2015,10,30,Friday,164.85714285714286,Beverages,Store A,East
2015-10-31,195,1293,1.34,2015,10,31,Saturday,176.57142857142858,Beverages,Store A,East
2015-11-01,206,1087,1.34,2015,11,1,Sunday,169.28571428571428,Snacks,Store B,East
2015-11-02,268,819,1.35,2015,11,2,Monday,183.85714285714286,Snacks,Store A,East
2015-11-03,59,760,1.35,2015,11,3,Tuesday,169.14285714285714,Snacks,Store A,North
2015-11-04,99,1237,1.34,2015,11,4,Wednesday,148.0,Beverages,Store C,East
2015-11-05,63,1366,1.75,2015,11,5,Thursday,147.0,Personal Care,Store A,North
2015-11-06,77,1577,1.76,2015,11,6,Friday,138.14285714285714,Beverages,Store B,North
2015-11-07,232,1345,2.18,2015,11,7,Saturday,143.42857142857142,Personal Care,Store B,East
2015-11-08,157,1188,2.18,2015,11,8,Sunday,136.42857142857142,Beverages,Store A,North
2015-11-09,107,1081,2.19,2015,11,9,Monday,113.42857142857143,Personal Care,Store C,South
2015-11-10,57,1023,2.18,2015,11,10,Tuesday,113.14285714285714,Beverages,Store C,East
2015-11-11,95,930,2.18,2015,11,11,Wednesday,112.57142857142857,Snacks,Store A,North
2015-11-12,86,844,2.19,2015,11,12,Thursday,115.85714285714286,Beverages,Store A,East
2015-11-13,102,742,2.19,2015,11,13,Friday,119.42857142857143,Personal Care,Store B,East
2015-11-14,184,846,1.79,2015,11,14,Saturday,112.57142857142857,Beverages,Store A,East
2015-11-15,138,708,1.79,2015,11,15,Sunday,109.85714285714286,Beverages,Store C,North
2015-11-16,106,698,2.19,2015,11,16,Monday,109.71428571428571,Beverages,Store A,South
2015-11-17,89,609,2.19,2015,11,17,Tuesday,114.28571428571429,Snacks,Store B,South
2015-11-18,107,502,2.19,2015,11,18,Wednesday,116.0,Beverages,Store B,North
2015-11-19,78,424,2.19,2015,11,19,Thursday,114.85714285714286,Snacks,Store B,East
2015-11-20,185,238,2.19,2015,11,20,Friday,126.71428571428571,Snacks,Store B,North
2015-11-21,151,87,2.19,2015,11,21,Saturday,122.0,Beverages,Store B,North
2015-11-22,97,0,2.19,2015,11,22,Sunday,116.14285714285714,Beverages,Store A,North
2015-11-23,76,0,2.19,2015,11,23,Monday,111.85714285714286,Beverages,Store A,East
2015-11-24,140,0,2.19,2015,11,24,Tuesday,119.14285714285714,Personal Care,Store A,North
2015-11-25,137,0,2.67,2015,11,25,Wednesday,123.42857142857143,Beverages,Store A,East
2015-11-26,84,0,2.69,2015,11,26,Thursday,124.28571428571429,Snacks,Store B,North
2015-11-27,0,0,2.69,2015,11,27,Friday,97.85714285714286,Beverages,Store C,South
2015-11-28,7,0,2.69,2015,11,28,Saturday,77.28571428571429,Personal Care,Store A,North
2015-11-29,5,0,2.69,2015,11,29,Sunday,64.14285714285714,Beverages,Store C,North
2015-11-30,22,0,2.69,2015,11,30,Monday,56.42857142857143,Personal Care,Store A,South
2015-12-01,36,0,2.29,2015,12,1,Tuesday,41.57142857142857,Personal Care,Store A,East
2015-12-02,36,1655,2.29,2015,12,2,Wednesday,27.142857142857142,Beverages,Store C,East
2015-12-03,38,2001,2.29,2015,12,3,Thursday,20.571428571428573,Snacks,Store B,North
2015-12-04,95,1905,2.29,2015,12,4,Friday,34.142857142857146,Personal Care,Store A,South
2015-12-05,108,1893,2.25,2015,12,5,Saturday,48.57142857142857,Beverages,Store A,East
2015-12-06,70,1823,2.29,2015,12,6,Sunday,57.857142857142854,Beverages,Store A,North
2015-12-07,78,1745,2.29,2015,12,7,Monday,65.85714285714286,Snacks,Store C,South
2015-12-08,77,1668,2.29,2015,12,8,Tuesday,71.71428571428571,Personal Care,Store B,East
2015-12-09,76,1880,2.29,2015,12,9,Wednesday,77.42857142857143,Personal Care,Store C,East
2015-12-10,59,1821,2.29,2015,12,10,Thursday,80.42857142857143,Beverages,Store C,South
2015-12-11,42,1779,2.29,2015,12,11,Friday,72.85714285714286,Beverages,Store B,South
2015-12-12,142,1637,2.29,2015,12,12,Saturday,77.71428571428571,Snacks,Store C,South
2015-12-13,116,1521,2.29,2015,12,13,Sunday,84.28571428571429,Snacks,Store B,South
2015-12-14,57,1848,2.29,2015,12,14,Monday,81.28571428571429,Personal Care,Store A,North
2015-12-15,167,1681,2.29,2015,12,15,Tuesday,94.14285714285714,Personal Care,Store B,South
2015-12-16,154,1527,2.29,2015,12,16,Wednesday,105.28571428571429,Beverages,Store A,East
2015-12-17,139,1964,1.3900000000000001,2015,12,17,Thursday,116.71428571428571,Personal Care,Store C,East
2015-12-18,192,1772,1.3900000000000001,2015,12,18,Friday,138.14285714285714,Snacks,Store C,North
2015-12-19,295,2533,1.3900000000000001,2015,12,19,Saturday,160.0,Snacks,Store A,East
2015-12-20,311,2222,1.3900000000000001,2015,12,20,Sunday,187.85714285714286,Beverages,Store C,East
2015-12-21,251,1971,1.3900000000000001,2015,12,21,Monday,215.57142857142858,Snacks,Store B,South
2015-12-22,377,1594,1.3900000000000001,2015,12,22,Tuesday,245.57142857142858,Snacks,Store A,East
2015-12-23,410,1184,1.3900000000000001,2015,12,23,Wednesday,282.14285714285717,Snacks,Store C,North
2015-12-24,161,1023,1.3900000000000001,2015,12,24,Thursday,285.2857142857143,Snacks,Store A,South
2015-12-25,0,1023,1.3900000000000001,2015,12,25,Friday,257.85714285714283,Beverages,Store B,South
2015-12-26,212,811,1.3900000000000001,2015,12,26,Saturday,246.0,Beverages,Store B,North
2015-12-27,106,705,1.3900000000000001,2015,12,27,Sunday,216.71428571428572,Personal Care,Store C,South
2015-12-28,100,604,1.3900000000000001,2015,12,28,Monday,195.14285714285714,Snacks,Store B,South
2015-12-29,9,595,1.3900000000000001,2015,12,29,Tuesday,142.57142857142858,Personal Care,Store A,North
2015-12-30,0,595,1.3900000000000001,2015,12,30,Wednesday,84.0,Beverages,Store B,South
2015-12-31,0,595,1.3900000000000001,2015,12,31,Thursday,61.0,Beverages,Store A,North
2016-01-01,0,595,1.3900000000000001,2016,1,1,Friday,61.0,Beverages,Store A,North
2016-01-02,3,592,1.3900000000000001,2016,1,2,Saturday,31.142857142857142,Beverages,Store B,East
2016-01-03,0,592,2.29,2016,1,3,Sunday,16.0,Beverages,Store C,East
2016-01-04,0,592,1.46,2016,1,4,Monday,1.7142857142857142,Beverages,Store B,South
2016-01-05,3,589,1.46,2016,1,5,Tuesday,0.8571428571428571,Beverages,Store A,South
2016-01-06,3,586,1.46,2016,1,6,Wednesday,1.2857142857142858,Snacks,Store A,North
2016-01-07,0,586,1.46,2016,1,7,Thursday,1.2857142857142858,Personal Care,Store B,South
2016-01-08,2,584,1.46,2016,1,8,Friday,1.5714285714285714,Beverages,Store C,North
2016-01-09,0,584,0.0,2016,1,9,Saturday,1.1428571428571428,Snacks,Store C,North
2016-01-10,3,581,1.46,2016,1,10,Sunday,1.5714285714285714,Snacks,Store A,South
2016-01-11,0,581,1.46,2016,1,11,Monday,1.5714285714285714,Personal Care,Store A,North
2016-01-12,103,478,1.46,2016,1,12,Tuesday,15.857142857142858,Beverages,Store C,East
2016-01-13,164,314,1.46,2016,1,13,Wednesday,38.857142857142854,Personal Care,Store B,South
2016-01-14,118,196,1.46,2016,1,14,Thursday,55.714285714285715,Beverages,Store A,East
2016-01-15,65,131,1.46,2016,1,15,Friday,64.71428571428571,Snacks,Store A,South
2016-01-16,24,107,1.46,2016,1,16,Saturday,68.14285714285714,Snacks,Store C,North
2016-01-17,0,107,0.0,2016,1,17,Sunday,67.71428571428571,Snacks,Store B,South
2016-01-18,1,106,1.46,2016,1,18,Monday,67.85714285714286,Snacks,Store C,East
2016-01-19,0,106,1.46,2016,1,19,Tuesday,53.142857142857146,Personal Care,Store B,North
2016-01-20,1,105,1.46,2016,1,20,Wednesday,29.857142857142858,Beverages,Store B,South
2016-01-21,60,3213,1.46,2016,1,21,Thursday,21.571428571428573,Beverages,Store B,South
2016-01-22,103,3110,1.35,2016,1,22,Friday,27.0,Personal Care,Store A,South
2016-01-23,263,2847,1.3900000000000001,2016,1,23,Saturday,61.142857142857146,Beverages,Store C,East
2016-01-24,189,2658,1.3900000000000001,2016,1,24,Sunday,88.14285714285714,Snacks,Store C,East
2016-01-25,197,2461,1.3900000000000001,2016,1,25,Monday,116.14285714285714,Beverages,Store B,South
2016-01-26,105,2356,1.46,2016,1,26,Tuesday,131.14285714285714,Snacks,Store A,North
2016-01-27,129,2227,1.46,2016,1,27,Wednesday,149.42857142857142,Personal Care,Store A,North
2016-01-28,144,2083,1.46,2016,1,28,Thursday,161.42857142857142,Beverages,Store C,East
2016-01-29,173,1910,1.79,2016,1,29,Friday,171.42857142857142,Personal Care,Store A,North
2016-01-30,293,1617,1.79,2016,1,30,Saturday,175.71428571428572,Beverages,Store A,East
2016-01-31,219,1398,1.79,2016,1,31,Sunday,180.0,Snacks,Store B,South
2016-02-01,131,1267,1.79,2016,2,1,Monday,170.57142857142858,Personal Care,Store A,East
2016-02-02,184,1083,1.79,2016,2,2,Tuesday,181.85714285714286,Beverages,Store B,East
2016-02-03,266,817,1.79,2016,2,3,Wednesday,201.42857142857142,Snacks,Store C,South
2016-02-04,98,815,2.18,2016,2,4,Thursday,194.85714285714286,Personal Care,Store A,North
2016-02-05,67,1420,2.29,2016,2,5,Friday,179.71428571428572,Personal Care,Store C,East
2016-02-06,85,1335,2.29,2016,2,6,Saturday,150.0,Beverages,Store C,East
2016-02-07,78,1257,2.29,2016,2,7,Sunday,129.85714285714286,Beverages,Store A,South
2016-02-08,71,1185,2.19,2016,2,8,Monday,121.28571428571429,Beverages,Store A,North
2016-02-09,113,1072,2.19,2016,2,9,Tuesday,111.14285714285714,Snacks,Store C,East
2016-02-10,138,1894,2.19,2016,2,10,Wednesday,92.85714285714286,Beverages,Store A,South
2016-02-11,98,1796,2.19,2016,2,11,Thursday,92.85714285714286,Personal Care,Store B,East
2016-02-12,96,1700,2.19,2016,2,12,Friday,97.0,Personal Care,Store B,South
2016-02-13,190,1510,2.19,2016,2,13,Saturday,112.0,Beverages,Store A,North
2016-02-14,105,1510,2.19,2016,2,14,Sunday,115.85714285714286,Beverages,Store C,North
2016-02-15,25,1510,2.19,2016,2,15,Monday,109.28571428571429,Personal Care,Store A,North
2016-02-16,47,1909,2.19,2016,2,16,Tuesday,99.85714285714286,Snacks,Store A,North
2016-02-17,63,1845,2.19,2016,2,17,Wednesday,89.14285714285714,Beverages,Store C,East
2016-02-18,39,1806,2.19,2016,2,18,Thursday,80.71428571428571,Beverages,Store C,East
2016-02-19,35,1771,2.19,2016,2,19,Friday,72.0,Personal Care,Store B,North
2016-02-20,77,1982,2.19,2016,2,20,Saturday,55.857142857142854,Beverages,Store C,North
2016-02-21,60,1922,2.19,2016,2,21,Sunday,49.42857142857143,Snacks,Store B,North
2016-02-22,52,1870,2.19,2016,2,22,Monday,53.285714285714285,Personal Care,Store C,East
2016-02-23,51,1819,2.19,2016,2,23,Tuesday,53.857142857142854,Beverages,Store A,North
2016-02-24,37,1782,2.19,2016,2,24,Wednesday,50.142857142857146,Personal Care,Store B,North
2016-02-25,42,1740,2.19,2016,2,25,Thursday,50.57142857142857,Beverages,Store B,North
2016-02-26,89,1651,2.19,2016,2,26,Friday,58.285714285714285,Beverages,Store B,South
2016-02-27,217,1367,2.19,2016,2,27,Saturday,78.28571428571429,Beverages,Store A,North
2016-02-28,197,1170,2.19,2016,2,28,Sunday,97.85714285714286,Snacks,Store A,South
2016-02-29,81,1089,2.19,2016,2,29,Monday,102.0,Snacks,Store A,South
2016-03-01,58,1607,2.19,2016,3,1,Tuesday,103.0,Personal Care,Store A,North
2016-03-02,120,1487,2.19,2016,3,2,Wednesday,114.85714285714286,Beverages,Store A,South
2016-03-03,64,1423,2.19,2016,3,3,Thursday,118.0,Beverages,Store B,North
2016-03-04,64,1743,2.59,2016,3,4,Friday,114.42857142857143,Snacks,Store A,East
2016-03-05,76,1667,2.59,2016,3,5,Saturday,94.28571428571429,Beverages,Store B,East
2016-03-06,86,1581,2.59,2016,3,6,Sunday,78.42857142857143,Snacks,Store A,East
2016-03-07,98,1867,2.59,2016,3,7,Monday,80.85714285714286,Beverages,Store C,East
2016-03-08,53,1814,2.59,2016,3,8,Tuesday,80.14285714285714,Personal Care,Store B,South
2016-03-09,38,1774,2.59,2016,3,9,Wednesday,68.42857142857143,Beverages,Store C,North
2016-03-10,46,1728,2.19,2016,3,10,Thursday,65.85714285714286,Beverages,Store B,North
2016-03-11,45,1779,2.19,2016,3,11,Friday,63.142857142857146,Snacks,Store C,North
2016-03-12,67,1712,2.19,2016,3,12,Saturday,61.857142857142854,Beverages,Store A,East
2016-03-13,52,1660,2.19,2016,3,13,Sunday,57.0,Beverages,Store A,East
2016-03-14,24,1825,2.19,2016,3,14,Monday,46.42857142857143,Snacks,Store A,North
2016-03-15,51,1774,2.19,2016,3,15,Tuesday,46.142857142857146,Personal Care,Store B,East
2016-03-16,127,1647,2.19,2016,3,16,Wednesday,58.857142857142854,Personal Care,Store C,North
2016-03-17,75,1572,2.19,2016,3,17,Thursday,63.0,Snacks,Store A,North
2016-03-18,62,1510,2.19,2016,3,18,Friday,65.42857142857143,Snacks,Store C,North
2016-03-19,128,1478,1.99,2016,3,19,Saturday,74.14285714285714,Snacks,Store C,North
2016-03-20,138,1340,1.99,2016,3,20,Sunday,86.42857142857143,Snacks,Store A,North
2016-03-21,74,1554,1.99,2016,3,21,Monday,93.57142857142857,Snacks,Store A,North
2016-03-22,73,1480,2.59,2016,3,22,Tuesday,96.71428571428571,Personal Care,Store C,North
2016-03-23,100,1380,2.59,2016,3,23,Wednesday,92.85714285714286,Personal Care,Store A,East
2016-03-24,71,1501,2.59,2016,3,24,Thursday,92.28571428571429,Snacks,Store A,North
2016-03-25,99,1402,2.59,2016,3,25,Friday,97.57142857142857,Beverages,Store A,North
2016-03-26,102,1396,2.59,2016,3,26,Saturday,93.85714285714286,Snacks,Store B,East
2016-03-27,57,1339,2.59,2016,3,27,Sunday,82.28571428571429,Beverages,Store C,East
2016-03-28,23,1507,2.59,2016,3,28,Monday,75.0,Snacks,Store C,East
2016-03-29,35,1760,2.59,2016,3,29,Tuesday,69.57142857142857,Snacks,Store B,North
2016-03-30,59,1701,2.59,2016,3,30,Wednesday,63.714285714285715,Personal Care,Store C,South
2016-03-31,41,1660,2.59,2016,3,31,Thursday,59.42857142857143,Beverages,Store A,South
2016-04-01,68,1592,2.59,2016,4,1,Friday,55.0,Beverages,Store C,East
2016-04-02,84,1508,2.59,2016,4,2,Saturday,52.42857142857143,Personal Care,Store A,South
2016-04-03,42,1466,2.59,2016,4,3,Sunday,50.285714285714285,Personal Care,Store B,East
2016-04-04,95,1659,2.59,2016,4,4,Monday,60.57142857142857,Personal Care,Store A,North
2016-04-05,85,1574,2.59,2016,4,5,Tuesday,67.71428571428571,Personal Care,Store C,South
2016-04-06,102,1472,2.59,2016,4,6,Wednesday,73.85714285714286,Beverages,Store C,North
2016-04-07,111,1457,2.59,2016,4,7,Thursday,83.85714285714286,Beverages,Store C,South
2016-04-08,113,1344,2.59,2016,4,8,Friday,90.28571428571429,Snacks,Store B,North
2016-04-09,208,1136,2.59,2016,4,9,Saturday,108.0,Snacks,Store B,South
2016-04-10,148,988,2.59,2016,4,10,Sunday,123.14285714285714,Personal Care,Store C,North
2016-04-11,123,2017,2.59,2016,4,11,Monday,127.14285714285714,Personal Care,Store A,North
2016-04-12,62,1955,2.59,2016,4,12,Tuesday,123.85714285714286,Personal Care,Store B,South
2016-04-13,129,1825,2.59,2016,4,13,Wednesday,127.71428571428571,Snacks,Store C,North
2016-04-14,102,1723,2.59,2016,4,14,Thursday,126.42857142857143,Snacks,Store C,North
2016-04-15,110,3917,2.59,2016,4,15,Friday,126.0,Snacks,Store B,North
2016-04-16,202,3715,2.59,2016,4,16,Saturday,125.14285714285714,Snacks,Store B,South
2016-04-17,144,3571,2.59,2016,4,17,Sunday,124.57142857142857,Snacks,Store B,South
2016-04-18,84,3487,2.59,2016,4,18,Monday,119.0,Snacks,Store A,North
2016-04-19,127,3360,1.8900000000000001,2016,4,19,Tuesday,128.28571428571428,Snacks,Store A,North
2016-04-20,181,3179,1.8900000000000001,2016,4,20,Wednesday,135.71428571428572,Personal Care,Store C,South
2016-04-21,268,2911,1.8900000000000001,2016,4,21,Thursday,159.42857142857142,Personal Care,Store B,South
2016-04-22,278,2636,1.8900000000000001,2016,4,22,Friday,183.42857142857142,Personal Care,Store A,North
2016-04-23,234,2402,1.8900000000000001,2016,4,23,Saturday,188.0,Personal Care,Store B,North
2016-04-24,133,2269,1.8900000000000001,2016,4,24,Sunday,186.42857142857142,Snacks,Store C,North
2016-04-25,91,2178,1.8900000000000001,2016,4,25,Monday,187.42857142857142,Beverages,Store A,East
2016-04-26,83,2095,2.59,2016,4,26,Tuesday,181.14285714285714,Snacks,Store A,South
2016-04-27,139,1956,2.59,2016,4,27,Wednesday,175.14285714285714,Beverages,Store A,East
2016-04-28,113,1843,2.59,2016,4,28,Thursday,153.0,Personal Care,Store C,South
2016-04-29,141,1702,2.59,2016,4,29,Friday,133.42857142857142,Snacks,Store B,South
2016-04-30,228,1474,2.59,2016,4,30,Saturday,132.57142857142858,Personal Care,Store A,South
2016-05-01,163,1311,2.59,2016,5,1,Sunday,136.85714285714286,Snacks,Store C,South
2016-05-02,0,1605,2.59,2016,5,2,Monday,123.85714285714286,Personal Care,Store B,South
2016-05-03,125,1768,2.5700000000000003,2016,5,3,Tuesday,129.85714285714286,Beverages,Store C,South
2016-05-04,180,1876,2.59,2016,5,4,Wednesday,135.71428571428572,Beverages,Store B,South
2016-05-05,222,1846,1.88,2016,5,5,Thursday,151.28571428571428,Beverages,Store C,East
2016-05-06,243,1602,1.8900000000000001,2016,5,6,Friday,165.85714285714286,Snacks,Store B,North
2016-05-07,408,1196,1.8900000000000001,2016,5,7,Saturday,191.57142857142858,Beverages,Store A,North
2016-05-08,181,1014,1.8900000000000001,2016,5,8,Sunday,194.14285714285714,Snacks,Store B,East
2016-05-09,176,838,1.88,2016,5,9,Monday,219.28571428571428,Beverages,Store C,East
2016-05-10,178,660,1.8900000000000001,2016,5,10,Tuesday,226.85714285714286,Beverages,Store C,East
2016-05-11,310,348,1.38,2016,5,11,Wednesday,245.42857142857142,Snacks,Store B,East
2016-05-12,134,213,1.8900000000000001,2016,5,12,Thursday,232.85714285714286,Snacks,Store A,South
2016-05-13,132,81,1.8900000000000001,2016,5,13,Friday,217.0,Beverages,Store A,North
2016-05-14,1,80,1.8900000000000001,2016,5,14,Saturday,158.85714285714286,Snacks,Store B,South
2016-05-15,0,80,0.0,2016,5,15,Sunday,133.0,Beverages,Store B,North
2016-05-16,0,80,2.59,2016,5,16,Monday,107.85714285714286,Snacks,Store C,North
2016-05-17,0,2383,2.59,2016,5,17,Tuesday,82.42857142857143,Personal Care,Store A,East
2016-05-18,110,2262,2.59,2016,5,18,Wednesday,53.857142857142854,Personal Care,Store B,South
2016-05-19,81,2181,2.59,2016,5,19,Thursday,46.285714285714285,Personal Care,Store A,East
2016-05-20,112,2069,2.59,2016,5,20,Friday,43.42857142857143,Personal Care,Store B,South
2016-05-21,186,2069,2.59,2016,5,21,Saturday,69.85714285714286,Personal Care,Store B,North
2016-05-22,113,1770,2.59,2016,5,22,Sunday,86.0,Beverages,Store A,East
2016-05-23,86,1684,2.59,2016,5,23,Monday,98.28571428571429,Personal Care,Store B,East
2016-05-24,59,1817,2.59,2016,5,24,Tuesday,106.71428571428571,Personal Care,Store B,North
2016-05-25,94,5946,2.59,2016,5,25,Wednesday,104.42857142857143,Personal Care,Store C,North
2016-05-26,167,5779,2.59,2016,5,26,Thursday,116.71428571428571,Personal Care,Store B,North
2016-05-27,244,5535,2.59,2016,5,27,Friday,135.57142857142858,Snacks,Store B,East
2016-05-28,261,5273,2.59,2016,5,28,Saturday,146.28571428571428,Beverages,Store B,South
2016-05-29,187,5085,2.59,2016,5,29,Sunday,156.85714285714286,Personal Care,Store C,East
2016-05-30,115,4970,2.59,2016,5,30,Monday,161.0,Personal Care,Store A,South
2016-05-31,139,4831,2.59,2016,5,31,Tuesday,172.42857142857142,Personal Care,Store C,East
2016-06-01,273,4558,2.59,2016,6,1,Wednesday,198.0,Beverages,Store C,East
2016-06-02,235,4323,2.59,2016,6,2,Thursday,207.71428571428572,Snacks,Store A,North
2016-06-03,172,4151,2.59,2016,6,3,Friday,197.42857142857142,Beverages,Store C,South
2016-06-04,323,3828,2.59,2016,6,4,Saturday,206.28571428571428,Snacks,Store A,East
2016-06-05,336,3492,2.59,2016,6,5,Sunday,227.57142857142858,Personal Care,Store C,East
2016-06-06,127,3365,2.59,2016,6,6,Monday,229.28571428571428,Personal Care,Store A,North
2016-06-07,137,3228,2.59,2016,6,7,Tuesday,229.0,Beverages,Store B,North
2016-06-08,249,2979,2.59,2016,6,8,Wednesday,225.57142857142858,Beverages,Store C,South
2016-06-09,201,2778,2.59,2016,6,9,Thursday,220.71428571428572,Snacks,Store C,East
2016-06-10,271,2507,1.81,2016,6,10,Friday,234.85714285714286,Snacks,Store C,South
2016-06-11,512,2187,1.65,2016,6,11,Saturday,261.85714285714283,Beverages,Store C,East
2016-06-12,317,1870,1.6600000000000001,2016,6,12,Sunday,259.14285714285717,Snacks,Store B,South
2016-06-13,224,1646,1.6600000000000001,2016,6,13,Monday,273.0,Beverages,Store C,North
2016-06-14,239,1407,1.63,2016,6,14,Tuesday,287.57142857142856,Snacks,Store B,East
2016-06-15,377,1182,1.63,2016,6,15,Wednesday,305.85714285714283,Beverages,Store B,South
2016-06-16,239,1423,1.69,2016,6,16,Thursday,311.2857142857143,Beverages,Store B,North
